Surname;GivenName;Gender;Age;Birthday;Centimeters;Kilograms;ZipCode;StreetAddress;City;TelephoneNumber;id
Sabourin    ;Anne      ;female;84;8/17/1939;153;71;93120;3 rue des Soeurs             ;LA COURNEUVE        ;144.474.548;32222
René        ;Georges   ;male  ;23;6/26/2000;176;84.6;16100;66 Place de la Gare          ;COGNAC              ;549.225.188;32223
Beaulac     ;Villette  ;female;22;11/13/2001;159;53.5;92320;90 rue du Gue Jacquet        ;CHÂTILLON           ;160.170.761;32224
Cressac     ;Fleur     ;female;63;2/15/1961;152;93.8;6800;39 Chemin Du Lavarin Sud     ;CAGNES-SUR-MER      ;432.853.506;32225
Piedalue    ;Fayette   ;female;63;7/11/1960;152;99.7;7000;31 rue de Penthièvre         ;PRIVAS              ;467.509.038;32226
Grandpré    ;Patricia  ;female;76;8/18/1947;153;101;60200;33 rue Victor Hugo           ;COMPIÈGNE           ;368.999.517;32227
Lemelin     ;Joséphine ;female;46;2/6/1978;156;89.3;94210;21 rue du Clair Bocage       ;LA VARENNE-SAINT-HIL;118.271.661;32228
Archambault ;Brice     ;female;50;9/14/1973;168;95.8;82000;41 rue Bonneterie            ;MONTAUBAN           ;522.647.772;32229
Pellerin    ;Arridano  ;male  ;60;2/13/1964;183;109.6;78370;10 rue de la Boétie          ;PLAISIR             ;157.047.337;32230
Charest     ;Fleurette ;female;74;3/2/1950;156;71.9;75007;87 rue Nationale             ;PARIS               ;104.605.863;32231
Brunault    ;Pierpont  ;male  ;39;6/28/1984;172;68.5;60000;35 rue Jean Vilar            ;BEAUVAIS            ;381.661.853;32232
Bondy       ;Jeanette  ;female;70;11/11/1953;164;79;30000;8 boulevard de Prague        ;NÎMES               ;480.455.842;32233
Saucier     ;Georges   ;male  ;65;8/16/1958;171;88.5;50000;71 avenue du Marechal Juin   ;SAINT-LÔ            ;259.133.633;32234
Courcelle   ;Malagigi  ;male  ;81;10/17/1942;165;87.5;69003;49 rue de la République      ;LYON                ;466.033.573;32235
Duplessis   ;Senior    ;male  ;75;3/30/1949;182;89.1;92120;83 rue de la Mare aux Carats ;MONTROUGE           ;159.588.120;32236
Mainville   ;Jewel     ;female;60;6/10/1963;156;92.5;97419;88 rue de l'Aigle            ;LA POSSESSION       ;214.974.435;32237
de Launay   ;Garland   ;female;56;7/3/1967;168;98.5;78500;12 rue du Président Roosevelt;SARTROUVILLE        ;166.864.462;32238
Givry       ;Amaury    ;male  ;30;3/15/1994;184;73.9;43000;92 rue Adolphe Wurtz         ;LE PUY-EN-VELAY     ;425.814.042;32239
Rivard      ;Mavise    ;female;31;6/22/1992;171;83;88100;20 rue Pierre Motte          ;SAINT-DIÉ           ;345.064.903;32240
Fréchette   ;Ermengardi;female;50;7/19/1973;156;86.2;30100;86 rue de Geneve             ;ALÈS                ;488.776.492;32241
Ailleboust  ;Leal      ;male  ;30;12/29/1993;172;84.2;91700;22 rue Sébastopol            ;SAINTE-GENEVIÈVE-DES;141.280.699;32242
Guernon     ;Théophile ;male  ;37;9/21/1986;172;75.3;97234;37 rue Isambard              ;FORT-DE-FRANCE      ;518.209.843;32243
Rancourt    ;Heloise   ;female;69;12/9/1954;158;57.6;75015;12 rue La Boétie             ;PARIS               ;139.721.222;32244
Beaudouin   ;Clementine;female;32;7/31/1991;161;54.9;76600;28 rue Michel Ange           ;LE HAVRE            ;247.541.476;32245
René        ;André     ;male  ;41;2/15/1983;187;78;40100;33 Cours Marechal-Joffre     ;DAX                 ;531.016.828;32246
Bédard      ;Agate     ;female;46;12/17/1977;170;82.5;44230;18 rue des six frères Ruellan;SAINT-SÉBASTIEN-SUR-;288.097.656;32247
Blais       ;Sargent   ;male  ;45;3/8/1979;170;67.2;59280;11 rue de Lille              ;ARMENTIÈRES         ;377.359.745;32248
Duplessis   ;Roland    ;male  ;32;9/13/1991;169;63.7;95300;60 rue de Penthièvre         ;PONTOISE            ;318.845.889;32249
Patel       ;Huon      ;male  ;65;7/26/1958;166;62.9;97110;91 rue de la Boétie          ;POINTE-À-PITRE      ;548.391.127;32250
Gaulin      ;Yseult    ;female;59;10/2/1964;166;98.1;33160;74 rue des Dunes             ;SAINT-MÉDARD-EN-JALL;582.495.828;32251
Demers      ;Carolos   ;male  ;81;1/1/1943;180;80.8;97610;72 Avenue Millies Lacroix    ;DZAOUDZI            ;296.872.792;32252
Fongemie    ;Xavier    ;male  ;23;8/16/2000;171;95.1;76100;82 rue de l'Epeule           ;ROUEN               ;254.820.800;32253
Cantin      ;Gustave   ;male  ;21;10/26/2002;176;89.2;67300;34 rue du Président Roosevelt;SCHILTIGHEIM        ;365.437.462;32254
de Brisay   ;Virginie  ;female;60;6/12/1963;160;64;75015;14 rue La Boétie             ;PARIS               ;186.221.847;32255
Boisvert    ;Adélaïde  ;female;80;4/12/1944;152;98.3;17100;28 rue Sébastopol            ;SAINTES             ;503.034.985;32256
Bousquet    ;Amedee    ;female;36;9/22/1987;171;74.6;2200;58 avenue Jules Ferry        ;SOISSONS            ;384.230.988;32257
Racicot     ;Aya       ;female;82;5/11/1942;157;48.4;97430;32 rue du Général Ailleret   ;LE TAMPON           ;257.050.077;32258
Trépanier   ;Harbin    ;male  ;67;4/27/1957;182;96;75018;58 Faubourg Saint Honoré     ;PARIS               ;149.140.560;32259
Saurel      ;Charmaine ;female;69;12/31/1954;152;85.8;91220;93 rue Grande Fusterie       ;BRÉTIGNY-SUR-ORGE   ;136.147.462;32260
Marleau     ;Somer     ;male  ;49;7/18/1974;177;106.7;38200;23 Place du Jeu de Paume     ;VIENNE              ;470.182.516;32261
Larivière   ;Russell   ;male  ;38;6/7/1985;171;101.3;95870;66 rue Marie de Médicis      ;BEZONS              ;115.950.405;32262
Daigneault  ;Renée     ;female;26;8/19/1997;166;50.5;64000;27 Faubourg Saint Honoré     ;PAU                 ;535.236.679;32263
Benoit      ;Édouard   ;male  ;53;10/18/1970;169;79.1;5000;84 rue Saint Germain         ;GAP                 ;464.246.367;32264
Méthot      ;Corette   ;female;36;11/14/1987;164;54.1;91190;50 rue Saint Germain         ;GIF-SUR-YVETTE      ;122.867.727;32265
Arcouet     ;Orville   ;male  ;43;1/17/1981;180;64.7;91170;84 rue Marguerite            ;VIRY-CHÂTILLON      ;179.825.192;32266
Villeneuve  ;Soren     ;male  ;61;7/27/1962;171;87.8;19100;19 rue Grande Fusterie       ;BRIVE-LA-GAILLARDE  ;522.503.619;32267
Souplet     ;Tearlach  ;male  ;67;10/24/1956;184;105.3;94140;70 rue de Geneve             ;ALFORTVILLE         ;188.210.114;32268
Marcheterre ;Denise    ;female;66;6/19/1957;154;85.5;38000;41 avenue Ferdinand de Lessep;GRENOBLE            ;486.370.916;32269
Champagne   ;Mathilde  ;female;30;7/26/1993;174;92.5;44230;47 rue des six frères Ruellan;SAINT-SÉBASTIEN-SUR-;234.904.017;32270
Racine      ;Rémy      ;male  ;47;1/30/1977;186;91.3;83130;8 rue des Soeurs             ;LA GARDE            ;433.944.115;32271
Brian       ;Christine ;female;85;4/2/1939;153;71.8;38400;70 rue des Dunes             ;SAINT-MARTIN-D'HÈRES;485.767.756;32272
Provencher  ;Fletcher  ;male  ;85;6/29/1938;176;62.3;45000;40 Rue Roussy                ;ORLÉANS             ;277.854.943;32273
Blanchard   ;Rosemarie ;female;54;6/20/1969;169;64.1;78000;1 Rue Frédéric Chopin        ;VERSAILLES          ;119.109.960;32274
Benoit      ;Campbell  ;male  ;51;10/15/1972;174;109.9;33800;20 cours Jean Jaures         ;BORDEAUX            ;571.744.820;32275
Poissonnier ;Julien    ;male  ;46;6/24/1977;177;100.2;13700;24 Rue de la Pompe           ;MARIGNANE           ;415.390.951;32276
Charron     ;Florismart;male  ;22;4/3/2002;183;67;34070;31 rue de la Mare aux Carats ;MONTPELLIER         ;420.051.720;32277
Bazin       ;Dorothée  ;female;22;12/22/2001;173;62;71300;19 Rue de Verdun             ;MONTCEAU-LES-MINES  ;343.929.259;32278
Reault      ;Peverell  ;male  ;85;9/13/1938;169;97.3;33600;45 rue Clement Marot         ;PESSAC              ;543.511.563;32279
St-Pierre   ;Zacharie  ;male  ;67;10/30/1956;173;72.5;6600;9 Avenue De Marlioz          ;ANTIBES             ;491.374.699;32280
Ruais       ;Fayme     ;female;60;10/12/1963;154;74.9;97160;37 rue Goya                  ;LE MOULE            ;598.942.242;32281
Pelland     ;Pierrette ;female;83;8/11/1940;170;70.6;24000;35 rue Clement Marot         ;PÉRIGUEUX           ;578.837.246;32282
Brochu      ;Caroline  ;female;47;10/18/1976;169;93.9;95000;78 rue de Penthièvre         ;PONTOISE            ;389.545.090;32283
Bouvier     ;Corette   ;female;40;3/27/1984;160;75.6;75004;80 rue Nationale             ;PARIS               ;175.068.791;32284
Lussier     ;Ambra     ;female;58;3/29/1966;158;73.8;51000;51 boulevard Albin Durand    ;CHÂLONS-EN-CHAMPAGNE;364.636.108;32285
Richard     ;Hardouin  ;male  ;44;7/18/1979;184;84.2;74200;52 rue du Fossé des Tanneurs ;THONON-LES-BAINS    ;454.621.983;32286
Robillard   ;Elita     ;female;46;12/23/1977;155;87.9;28100;29 rue Cazade                ;DREUX               ;218.530.889;32287
Binet       ;Denise    ;female;35;4/6/1989;175;96;77330;96 Square de la Couronne     ;OZOIR-LA-FERRIÈRE   ;163.402.894;32288
Baril       ;Amaury    ;male  ;34;1/9/1990;184;98.9;95100;80 Avenue De Marlioz         ;ARGENTEUIL          ;166.087.705;32289
Rochefort   ;Caresse   ;female;77;2/17/1947;157;95.2;59400;65 Rue Marie De Médicis      ;CAMBRAI             ;303.044.279;32290
Aucoin      ;La Roux   ;female;21;12/12/2002;169;79.1;33300;83 cours Jean Jaures         ;BORDEAUX            ;502.121.619;32291
Labelle     ;Orlene    ;female;49;3/25/1975;174;82.6;40000;52 Rue de Verdun             ;MONT-DE-MARSAN      ;524.450.014;32292
D'Avis      ;Valiant   ;male  ;25;11/3/1998;170;63.4;95160;84 Avenue des Pr'es          ;MONTMORENCY         ;120.320.161;32293
Talon       ;Vincent   ;male  ;79;3/10/1945;172;97.4;42100;91 rue du Château            ;SAINT-ÉTIENNE       ;463.275.663;32294
Dufresne    ;Julie     ;female;32;3/7/1992;161;101.1;59760;15 avenue Ferdinand de Lessep;GRANDE-SYNTHE       ;206.588.651;32295
Maheu       ;Somer     ;male  ;66;8/6/1957;185;94.5;91120;80 Square de la Couronne     ;PALAISEAU           ;186.219.359;32296
Batard      ;Alita     ;female;52;2/24/1972;166;54.2;45400;26 rue Charles Corbeau       ;FLEURY-LES-AUBRAIS  ;289.939.347;32297
Huppé       ;Paul      ;male  ;47;4/11/1977;181;101.6;94600;68 rue Ernest Renan          ;CHOISY-LE-ROI       ;167.462.617;32298
Lachance    ;Orva      ;female;55;1/19/1969;172;100.4;91170;16 rue Marguerite            ;VIRY-CHÂTILLON      ;199.051.043;32299
Josseaume   ;Lance     ;male  ;54;4/1/1970;179;114.4;94320;28 rue du Faubourg National  ;THIAIS              ;151.837.917;32300
Boivin      ;Zara      ;female;48;12/26/1975;154;103;67500;91 Avenue des Tuileries      ;HAGUENAU            ;337.240.789;32301
Gadbois     ;Adèle     ;female;73;7/29/1950;164;90.4;54100;15 place Stanislas           ;NANCY               ;373.749.091;32302
Vachon      ;Garland   ;female;63;1/7/1961;157;85.3;91000;87 rue Gustave Eiffel        ;RIS-ORANGIS         ;128.855.902;32303
Rouleau     ;Arienne   ;female;76;10/29/1947;152;92.8;69150;99 Cours Marechal-Joffre     ;DÉCINES-CHARPIEU    ;499.993.333;32304
Lambert     ;Marphisa  ;female;64;3/14/1960;164;96.4;78100;42 rue du Château            ;SAINT-GERMAIN-EN-LAY;130.243.515;32305
Cartier     ;Gabriel   ;male  ;60;1/30/1964;170;110.4;59110;53 rue de l'Aigle            ;LA MADELEINE        ;314.005.384;32306
Bérubé      ;Sabine    ;female;78;9/8/1945;163;64.5;31770;74 Place de la Gare          ;COLOMIERS           ;594.277.425;32307
Thibault    ;Théophile ;male  ;28;12/8/1995;174;80.3;47000;83 rue Gontier-Patin         ;AGEN                ;589.483.504;32308
de Chateaub ;Sumner    ;male  ;64;12/30/1959;182;97.4;6700;34 avenue du Marechal Juin   ;SAINT-LAURENT-DU-VAR;442.118.596;32309
Fréchette   ;Lucille   ;female;29;12/3/1994;163;56.1;31500;96 quai Saint-Nicolas        ;TOULOUSE            ;577.224.226;32310
Thériault   ;Corette   ;female;41;2/13/1983;172;68.1;7000;60 rue de Penthièvre         ;PRIVAS              ;403.369.898;32311
Norbert     ;Satordi   ;male  ;82;7/16/1941;165;95.2;78100;53 rue du Château            ;SAINT-GERMAIN-EN-LAY;127.416.479;32312
Roy         ;Rule      ;male  ;81;7/30/1942;162;81;91270;28 Place du Jeu de Paume     ;VIGNEUX-SUR-SEINE   ;167.198.375;32313
Bourgouin   ;Lance     ;male  ;30;3/1/1994;172;93.7;73000;19 boulevard Albin Durand    ;CHAMBÉRY            ;473.942.777;32314
Laframboise ;Prunella  ;female;83;12/15/1940;156;72.6;64100;46 Rue du Limas              ;BAYONNE             ;532.362.786;32315
Covillon    ;Ansel     ;male  ;29;10/24/1994;172;65;59300;58 avenue de Provence        ;VALENCIENNES        ;383.680.562;32316
Pouliotte   ;Louise    ;female;74;8/8/1949;157;97.9;75002;72 Square de la Couronne     ;PARIS               ;106.774.812;32317
Laforge     ;Noelle    ;female;33;4/11/1991;174;56.1;87280;34 rue Léon Dierx            ;LIMOGES             ;544.294.400;32318
Flamand     ;Fantina   ;female;62;11/24/1961;170;66.4;93380;59 rue Clement Marot         ;PIERREFITTE-SUR-SEIN;148.351.940;32319
Lagacé      ;Alexandrin;female;41;1/28/1983;170;67.6;34200;89 avenue de Bouvines        ;SÈTE                ;419.054.362;32320
Labelle     ;Gaetan    ;male  ;79;5/25/1944;169;90.8;77380;52 Place de la Gare          ;COMBS-LA-VILLE      ;162.596.247;32321
Meunier     ;Aleron    ;male  ;49;12/13/1974;172;68;97460;32 rue Gouin de Beauchesne   ;SAINT-PAUL          ;246.419.609;32322
Paradis     ;Merlin    ;male  ;40;12/13/1983;189;70.8;95190;7 rue Jean-Monnet            ;GOUSSAINVILLE       ;179.803.191;32323
Létourneau  ;Clémence  ;female;48;3/31/1976;173;92.2;14000;86 Chemin Du Lavarin Sud     ;CAEN                ;271.712.077;32324
Desruisseaux;Ogier     ;male  ;81;8/1/1942;167;74.3;20090;25 Chemin des Bateliers      ;AJACCIO             ;458.097.445;32325
Bisaillon   ;Cammile   ;female;44;6/8/1979;164;61.9;33100;5 cours Jean Jaures          ;BORDEAUX            ;573.725.997;32326
Briard      ;Pensee    ;female;64;6/25/1959;170;87.5;97450;53 avenue du Marechal Juin   ;SAINT-LOUIS         ;254.252.363;32327
Jardine     ;Florence  ;female;70;6/27/1953;153;86.5;13013;43 boulevard de la Liberation;MARSEILLE           ;485.853.747;32328
Boivin      ;André     ;male  ;49;3/11/1975;170;64;78000;53 Rue Frédéric Chopin       ;VERSAILLES          ;161.991.740;32329
Montminy    ;Élodie    ;female;85;8/29/1938;157;83;97122;26 Rue Joseph Vernet         ;BAIE-MAHAULT        ;536.073.697;32330
Beauchamps  ;Cheney    ;male  ;48;1/9/1976;169;76.6;92270;85 avenue de l'Amandier      ;BOIS-COLOMBES       ;199.225.257;32331
Croquetaigne;Marlon    ;male  ;74;10/26/1949;183;70.1;13007;75 cours Franklin Roosevelt  ;MARSEILLE           ;419.601.215;32332
Aubin       ;Alice     ;female;65;4/8/1959;155;100.9;93400;40 rue Gouin de Beauchesne   ;SAINT-OUEN          ;110.531.785;32333
Duffet      ;Gill      ;male  ;20;1/20/2004;184;71.1;95100;69 Avenue De Marlioz         ;ARGENTEUIL          ;192.301.534;32334
Gagnon      ;Villette  ;female;31;2/18/1993;170;102.8;95160;30 Avenue des Pr'es          ;MONTMORENCY         ;191.043.716;32335
Thibault    ;Zerbino   ;male  ;61;1/16/1963;175;96;78000;71 Rue Frédéric Chopin       ;VERSAILLES          ;138.480.185;32336
Rodrigue    ;Mason     ;male  ;21;8/27/2002;179;89.9;62700;13 rue Grande Fusterie       ;BRUAY-LA-BUISSIÈRE  ;231.752.812;32337
Bourassa    ;Parnella  ;female;27;4/23/1997;171;80.3;92130;24 route de Lyon             ;ISSY-LES-MOULINEAUX ;140.263.625;32338
Petit       ;Royale    ;female;60;11/9/1963;173;104.7;77380;73 Place de la Gare          ;COMBS-LA-VILLE      ;120.825.626;32339
Théberge    ;D'Arcy    ;male  ;42;7/17/1981;170;74.2;28100;33 rue Cazade                ;DREUX               ;287.260.567;32340
Norbert     ;Lowell    ;male  ;71;9/26/1952;175;88.6;52100;66 rue Pierre Motte          ;SAINT-DIZIER        ;351.369.255;32341
Sarrazin    ;Guerin    ;male  ;61;1/25/1963;175;72.2;76200;57 Cours Marechal-Joffre     ;DIEPPE              ;291.702.279;32342
Guérette    ;Gay       ;female;40;2/7/1984;171;72.1;33000;30 avenue de l'Amandier      ;BORDEAUX            ;589.485.217;32343
Gaudreau    ;Avril     ;female;70;7/18/1953;152;100.5;59600;5 Quai des Belges            ;MAUBEUGE            ;333.931.181;32344
Norbert     ;D'Arcy    ;male  ;54;9/18/1969;174;111.5;76620;26 rue Michel Ange           ;LE HAVRE            ;244.743.439;32345
Frappier    ;Charlotte ;female;73;8/28/1950;169;95.7;73100;95 Chemin des Bateliers      ;AIX-LES-BAINS       ;435.345.385;32346
Tétrault    ;Julie     ;female;32;3/27/1992;162;56.3;11000;43 Rue Marie De Médicis      ;CARCASSONNE         ;420.078.606;32347
Benoit      ;Merlin    ;male  ;32;9/22/1991;173;104;68100;77 rue des Coudriers         ;MULHOUSE            ;376.226.136;32348
Langlois    ;Odelette  ;female;59;11/11/1964;157;88.9;59280;29 rue de Lille              ;ARMENTIÈRES         ;336.755.819;32349
Poisson     ;Émile     ;male  ;82;4/7/1942;170;81.2;28100;87 rue Cazade                ;DREUX               ;239.074.434;32350
Doyon       ;Jérôme    ;male  ;30;10/10/1993;187;102.7;13400;40 rue de Lille              ;AUBAGNE             ;461.310.928;32351
Pelland     ;Julien    ;male  ;21;11/23/2002;177;90.3;33700;78 rue Reine Elisabeth       ;MÉRIGNAC            ;577.218.037;32352
Brochu      ;Mavise    ;female;35;6/21/1988;169;73.7;59491;43 Place Charles de Gaulle   ;VILLENEUVE-D'ASCQ   ;311.871.978;32353
Laux        ;Orlene    ;female;21;12/25/2002;164;69.5;62800;97 Chemin Challet            ;LIÉVIN              ;322.412.219;32354
Dufour      ;Alexandre ;male  ;44;1/3/1980;182;98.9;78500;52 rue du Président Roosevelt;SARTROUVILLE        ;144.962.440;32355
Cinq-Mars   ;Merci     ;female;36;2/15/1988;161;67.3;19100;34 rue Grande Fusterie       ;BRIVE-LA-GAILLARDE  ;543.937.050;32356
Dufour      ;Sébastien ;male  ;60;1/31/1964;181;111.7;75009;3 Place de la Madeleine      ;PARIS               ;147.804.762;32357
Lapresse    ;Victor    ;male  ;79;4/17/1945;184;65.3;59800;91 Chemin Challet            ;LILLE               ;369.866.172;32358
Beaulieu    ;Jacqueline;female;61;10/29/1962;163;100.1;94310;51 boulevard Amiral Courbet  ;ORLY                ;188.605.150;32359
Beaudoin    ;Anaïs     ;female;44;10/5/1979;155;53.8;10000;85 avenue Jean Portalis      ;TROYES              ;347.495.765;32360
Jetté       ;Agate     ;female;49;8/13/1974;159;69.8;13016;72 Quai des Belges           ;MARSEILLE           ;401.335.664;32361
Fluet       ;Olympia   ;female;19;11/11/2004;159;78.7;35700;82 rue Lenotre               ;RENNES              ;238.043.265;32362
Beauchemin  ;Medoro    ;male  ;59;10/30/1964;178;69.7;20090;21 Chemin des Bateliers      ;AJACCIO             ;420.222.192;32363
Guilmette   ;Audrey    ;female;79;7/15/1944;163;98.9;93420;82 place de Miremont         ;VILLEPINTE          ;162.796.380;32364
Coudert     ;Troy      ;male  ;66;4/18/1958;170;93.2;92400;26 boulevard Bryas           ;COURBEVOIE          ;169.586.611;32365
Guimond     ;Norris    ;male  ;32;10/17/1991;188;89.3;59493;10 Place Charles de Gaulle   ;VILLENEUVE-D'ASCQ   ;371.108.567;32366
Parenteau   ;Ansel     ;male  ;83;6/30/1940;170;92.5;71000;49 avenue Voltaire           ;MÂCON               ;375.661.476;32367
Gilbert     ;Courtland ;male  ;24;1/6/2000;181;87.4;14200;75 rue des Lacs              ;HÉROUVILLE-SAINT-CLA;229.009.292;32368
Sicard      ;Parfait   ;male  ;83;7/28/1940;173;73.3;30000;23 boulevard de Prague       ;NÎMES               ;427.220.889;32369
Blanc       ;Cendrillon;female;23;1/13/2001;175;93.3;92250;67 rue de l'Aigle            ;LA GARENNE-COLOMBES ;149.760.348;32370
