Surname;GivenName;Gender;Age;Birthday;Centimeters;Kilograms;ZipCode;StreetAddress;City;TelephoneNumber;id
Brault      ;Madeleine ;female;41;7/25/1982;157;83.5;1100;98 boulevard Amiral Courbet  ;OYONNAX             ;406.242.910;6973
Parmentier  ;Warrane   ;male  ;78;3/9/1946;170;61.8;75002;92 Square de la Couronne     ;PARIS               ;198.779.722;6974
Guilmette   ;Vallis    ;male  ;80;11/21/1943;177;66.7;91240;92 rue Gouin de Beauchesne   ;SAINT-MICHEL-SUR-ORG;143.152.477;6975
Lacroix     ;Maryse    ;female;70;12/20/1953;164;68.9;94270;50 rue Michel Ange           ;LE KREMLIN-BICÊTRE  ;141.410.567;6976
Auger       ;Emmanuel  ;male  ;85;6/22/1938;170;84.1;97180;84 rue Pierre Motte          ;SAINTE-ANNE         ;567.834.129;6977
Lussier     ;Jeanne    ;female;42;5/21/1981;160;69.7;34400;7 Rue Hubert de Lisle        ;LUNEL               ;437.585.211;6978
Potvin      ;Aimé      ;male  ;71;1/5/1953;183;72.1;6130;26 avenue Ferdinand de Lessep;GRASSE              ;418.113.196;6979
Gregoire    ;Delmar    ;male  ;19;3/9/2005;166;73.3;94130;71 boulevard de Prague       ;NOGENT-SUR-MARNE    ;120.999.993;6980
Chalut      ;Marsilius ;male  ;32;8/30/1991;188;78.1;38100;81 avenue Ferdinand de Lessep;GRENOBLE            ;497.742.774;6981
Paiement    ;Sibyla    ;female;81;10/27/1942;162;63.4;38200;52 Place du Jeu de Paume     ;VIENNE              ;421.746.109;6982
Beauchamp   ;Fanette   ;female;48;5/23/1975;167;80.1;94190;20 place de Miremont         ;VILLENEUVE-SAINT-GEO;173.284.802;6983
Tessier     ;Philippe  ;male  ;46;8/21/1977;170;85.9;75003;67 rue Nationale             ;PARIS               ;154.170.793;6984
Guédry      ;Jules     ;male  ;38;4/4/1986;172;115.3;33160;12 rue des Dunes             ;SAINT-MÉDARD-EN-JALL;504.280.496;6985
Baril       ;Vincent   ;male  ;22;8/4/2001;187;77.4;2200;7 avenue Jules Ferry         ;SOISSONS            ;325.616.057;6986
Labelle     ;Maurelle  ;female;44;9/21/1979;171;97.5;80100;19 rue Gontier-Patin         ;ABBEVILLE           ;389.113.115;6987
de Launay   ;Blondelle ;female;83;11/2/1940;156;90.9;92250;24 rue de l'Aigle            ;LA GARENNE-COLOMBES ;116.030.060;6988
Bonneville  ;Aiglentina;female;83;10/5/1940;150;64.1;81000;27 Chemin des Bateliers      ;ALBI                ;582.489.117;6989
Flamand     ;Verrill   ;male  ;59;8/24/1964;185;63.4;69110;8 rue Pierre Motte           ;SAINTE-FOY-LÈS-LYON ;420.349.771;6990
Thériault   ;Alphonse  ;male  ;28;4/21/1996;185;63.6;86100;44 rue du Gue Jacquet        ;CHÂTELLERAULT       ;579.429.215;6991
LaGrande    ;Patience  ;female;42;2/2/1982;156;100.3;94120;54 Boulevard de Normandie    ;FONTENAY-SOUS-BOIS  ;170.919.555;6992
Chaussée    ;Delphine  ;female;42;8/16/1981;154;103;62300;72 rue du Général Ailleret   ;LENS                ;353.808.422;6993
Lafond      ;Loring    ;male  ;43;6/8/1980;187;83.6;94800;68 Place du Jeu de Paume     ;VILLEJUIF           ;119.630.612;6994
Desroches   ;Orville   ;male  ;82;2/3/1942;166;99.5;6220;42 avenue de Provence        ;VALLAURIS           ;425.488.089;6995
Godin       ;Blanchefle;female;78;7/11/1945;159;58.3;26200;57 Rue de Verdun             ;MONTÉLIMAR          ;460.212.713;6996
Benoit      ;Minette   ;female;21;8/2/2002;160;47.5;95500;5 rue Jean-Monnet            ;GONESSE             ;150.831.507;6997
Petit       ;Victor    ;male  ;63;5/20/1960;177;75.3;93130;66 Rue Roussy                ;NOISY-LE-SEC        ;199.476.013;6998
Guertin     ;Langley   ;male  ;69;11/15/1954;175;81.8;92400;31 boulevard Bryas           ;COURBEVOIE          ;138.007.358;6999
Pouliotte   ;Soren     ;male  ;50;5/6/1974;185;78.7;27200;42 Rue Frédéric Chopin       ;VERNON              ;249.178.229;7000
Courtemanche;Adélaïde  ;female;31;11/5/1992;172;74.1;94100;6 rue des Dunes              ;SAINT-MAUR-DES-FOSSÈ;197.823.956;7001
Lemaître    ;Aiglentina;female;38;3/19/1986;171;74.8;29000;76 rue de Penthièvre         ;QUIMPER             ;212.919.288;7002
Duval       ;Christiane;female;26;9/7/1997;154;101.6;13600;78 rue des Soeurs            ;LA CIOTAT           ;487.907.617;7003
Bois        ;Daisi     ;female;29;8/20/1994;170;55.4;21200;66 Rue du Limas              ;BEAUNE              ;303.895.537;7004
Voisine     ;Cendrillon;female;35;3/21/1989;169;52.7;31400;48 rue Pierre De Coubertin   ;TOULOUSE            ;512.379.905;7005
Coupart     ;Franck    ;male  ;47;10/7/1976;179;66.9;75013;34 rue La Boétie             ;PARIS               ;191.657.734;7006
Blondlot    ;Marmion   ;male  ;70;4/2/1954;180;92.4;62100;66 Chemin Du Lavarin Sud     ;CALAIS              ;392.557.893;7007
Gabriaux    ;Natalie   ;female;50;5/12/1974;162;98.8;95870;33 rue Marie de Médicis      ;BEZONS              ;151.719.980;7008
Lepage      ;Vincent   ;male  ;32;8/2/1991;181;62;41000;67 avenue de l'Amandier      ;BLOIS               ;274.601.019;7009
Goguen      ;Clovis    ;male  ;33;4/14/1991;188;87.4;45100;69 boulevard Amiral Courbet  ;ORLÉANS             ;264.556.798;7010
Patel       ;Ninette   ;female;68;6/30/1955;153;101.7;75015;13 rue La Boétie             ;PARIS               ;135.322.809;7011
Allard      ;Eleanor   ;female;67;1/26/1957;157;67.7;62800;36 Chemin Challet            ;LIÉVIN              ;365.618.542;7012
Lamoureux   ;Antoine   ;male  ;84;2/24/1940;174;67.1;27000;41 rue Charles Corbeau       ;ÉVREUX              ;224.537.982;7013
Des Meaux   ;Durandana ;female;44;6/21/1979;173;96.6;64100;87 Rue du Limas              ;BAYONNE             ;599.220.170;7014
Lamothe     ;Élodie    ;female;33;3/22/1991;165;91.4;92240;18 avenue Voltaire           ;MALAKOFF            ;118.203.758;7015
Sansouci    ;Anouk     ;female;27;10/6/1996;161;59.6;33260;31 rue du Clair Bocage       ;LA TESTE-DE-BUCH    ;570.492.892;7016
Dupéré      ;Ambra     ;female;62;5/26/1961;170;92.8;69600;60 boulevard Amiral Courbet  ;OULLINS             ;403.896.816;7017
Brisette    ;Nicholas  ;male  ;51;5/20/1972;171;104;95000;67 boulevard Albin Durand    ;CERGY               ;197.639.762;7018
Déziel      ;Ernest    ;male  ;38;9/9/1985;170;102.2;92120;8 rue de la Mare aux Carats  ;MONTROUGE           ;102.508.002;7019
Côté        ;Aimée     ;female;24;8/21/1999;155;62.5;92110;89 Rue de Strasbourg         ;CLICHY              ;142.395.453;7020
Tougas      ;Emmeline  ;female;49;1/28/1975;172;63.7;92400;91 boulevard Bryas           ;COURBEVOIE          ;101.940.056;7021
Arcouet     ;Amélie    ;female;22;6/28/2001;167;80.3;97300;59 rue Porte d'Orange        ;CAYENNE             ;579.399.982;7022
Lamarre     ;Parfait   ;male  ;46;8/12/1977;170;99.1;64100;90 Rue du Limas              ;BAYONNE             ;502.770.744;7023
Saindon     ;Liane     ;female;80;2/2/1944;156;107;78100;50 rue du Château            ;SAINT-GERMAIN-EN-LAY;137.914.872;7024
Avare       ;Cher      ;female;69;11/26/1954;160;79.6;35300;24 rue Isambard              ;FOUGÈRES            ;276.352.576;7025
Chauvin     ;Nanna     ;female;31;10/14/1992;155;57.3;29000;35 rue de Penthièvre         ;QUIMPER             ;225.512.915;7026
Bossé       ;Odo       ;male  ;76;5/23/1947;171;97.1;69003;53 rue de la République      ;LYON                ;410.610.032;7027
Robitaille  ;Aubrey    ;female;69;12/19/1954;165;100.7;84300;89 rue Porte d'Orange        ;CAVAILLON           ;484.992.481;7028
D'Aoust     ;Mason     ;male  ;67;7/27/1956;181;93.9;42000;61 rue Sébastopol            ;SAINT-ÉTIENNE       ;428.389.217;7029
Cotuand     ;Fusberta  ;female;63;5/24/1960;158;53.8;92260;77 Boulevard de Normandie    ;FONTENAY-AUX-ROSES  ;143.851.580;7030
Talon       ;Dexter    ;male  ;57;8/28/1966;171;95.7;97200;61 Boulevard de Normandie    ;FORT-DE-FRANCE      ;504.151.976;7031
Course      ;Arnaude   ;female;29;4/14/1995;161;83.2;75020;75 Faubourg Saint Honoré     ;PARIS               ;176.610.317;7032
Garceau     ;Cheney    ;male  ;24;2/5/2000;183;65.4;92360;23 Rue St Ferréol            ;MEUDON-LA-FORÊT     ;161.929.410;7033
Jodoin      ;Aubine    ;female;66;8/7/1957;161;101.2;92800;46 rue de Penthièvre         ;PUTEAUX             ;156.990.598;7034
Potvin      ;Fifi      ;female;73;10/12/1950;160;85.1;26100;48 rue de Groussay           ;ROMANS-SUR-ISÈRE    ;427.237.965;7035
Blanchard   ;Dreux     ;male  ;78;8/16/1945;178;59.4;93330;88 rue de Raymond Poincaré   ;NEUILLY-SUR-MARNE   ;102.939.471;7036
Bonnet      ;Michel    ;male  ;78;10/21/1945;167;98.5;22000;16 rue des Nations Unies     ;SAINT-BRIEUC        ;223.958.498;7037
Talon       ;Stéphane  ;male  ;71;6/17/1952;170;88;77330;41 Square de la Couronne     ;OZOIR-LA-FERRIÈRE   ;119.744.634;7038
Létourneau  ;Audric    ;male  ;54;5/28/1969;171;101.5;64200;68 rue Marie de Médicis      ;BIARRITZ            ;517.208.652;7039
Duplessis   ;Chandler  ;male  ;24;9/25/1999;183;82.5;83140;43 avenue Jules Ferry        ;SIX-FOURS-LES-PLAGES;480.140.652;7040
Gaudreau    ;Bartlett  ;male  ;76;3/30/1948;180;82;52100;64 rue Pierre Motte          ;SAINT-DIZIER        ;323.227.360;7041
Michel      ;Eloise    ;female;25;11/17/1998;168;90.9;6160;45 rue des Soeurs            ;JUAN-LES-PINS       ;464.323.950;7042
Bordeaux    ;Rosamonde ;female;33;11/14/1990;159;59;42400;26 rue des Nations Unies     ;SAINT-CHAMOND       ;419.600.092;7043
Begin       ;Jean      ;male  ;34;10/31/1989;189;68.2;92150;25 rue Descartes             ;SURESNES            ;104.319.970;7044
Gaulin      ;Prewitt   ;male  ;51;12/23/1972;179;83.2;40000;6 Rue de Verdun              ;MONT-DE-MARSAN      ;509.874.525;7045
Beaudry     ;Virginie  ;female;43;12/14/1980;155;53.7;97460;94 rue Gouin de Beauchesne   ;SAINT-PAUL          ;268.807.788;7046
Boisvert    ;Valiant   ;male  ;35;5/1/1989;182;86.4;62100;45 Chemin Du Lavarin Sud     ;CALAIS              ;342.234.417;7047
Bondy       ;Nouel     ;male  ;63;7/29/1960;177;83.4;69009;58 rue Banaudon              ;LYON                ;456.168.412;7048
Guernon     ;Yves      ;male  ;80;6/1/1943;163;68.5;93330;53 rue de Raymond Poincaré   ;NEUILLY-SUR-MARNE   ;191.339.464;7049
Étoile      ;Yvette    ;female;32;8/30/1991;174;100.3;94300;6 rue Marguerite             ;VINCENNES           ;197.563.446;7050
Gamelin     ;Gilbert   ;male  ;62;11/14/1961;172;105.5;44230;80 rue des six frères Ruellan;SAINT-SÉBASTIEN-SUR-;287.215.814;7051
Boisclair   ;Legget    ;male  ;39;4/8/1985;172;73.5;44000;57 place Stanislas           ;NANTES              ;237.027.222;7052
Lampron     ;Annette   ;female;48;11/15/1975;161;78.4;69004;2 rue de la République       ;LYON                ;453.927.635;7053
Pariseau    ;Thérèse   ;female;59;3/21/1965;170;75.7;59800;58 Chemin Challet            ;LILLE               ;335.166.582;7054
St-Jean     ;Vallis    ;male  ;27;8/30/1996;180;61.8;42300;55 rue Gustave Eiffel        ;ROANNE              ;467.933.645;7055
Faucher     ;Langley   ;male  ;20;3/23/2004;169;93.8;4100;20 Rue de la Pompe           ;MANOSQUE            ;466.238.319;7056
Chandonnet  ;Anton     ;male  ;73;11/6/1950;166;90.2;97470;99 rue des Nations Unies     ;SAINT-BENOÎT        ;207.497.121;7057
Raymond     ;Pinabel   ;male  ;31;3/20/1993;175;72.4;94270;25 rue Michel Ange           ;LE KREMLIN-BICÊTRE  ;111.291.647;7058
Rodrigue    ;Clarice   ;female;55;10/28/1968;162;86;33310;80 Rue Hubert de Lisle       ;LORMONT             ;559.451.183;7059
Caouette    ;Arridano  ;male  ;74;9/2/1949;167;96.1;67400;96 route de Lyon             ;ILLKIRCH-GRAFFENSTAD;344.921.818;7060
Paiement    ;Rémy      ;male  ;28;11/5/1995;179;64.1;38130;72 Avenue Millies Lacroix    ;ÉCHIROLLES          ;473.797.688;7061
Sauvé       ;Véronique ;female;42;8/29/1981;159;77.8;71300;60 Rue de Verdun             ;MONTCEAU-LES-MINES  ;301.724.837;7062
Doiron      ;Marcelle  ;female;34;5/24/1989;175;77;13127;38 Rue Bonnet                ;VITROLLES           ;469.751.882;7063
Perreault   ;Amélie    ;female;27;1/12/1997;168;60.1;88100;80 rue Pierre Motte          ;SAINT-DIÉ           ;312.028.408;7064
Brousseau   ;Wyatt     ;male  ;44;2/24/1980;168;107.5;13003;13 rue Beauvau               ;MARSEILLE           ;450.338.735;7065
Lepage      ;Jérôme    ;male  ;71;9/10/1952;166;104.3;2200;99 avenue Jules Ferry        ;SOISSONS            ;374.747.203;7066
Petit       ;Prunella  ;female;61;7/7/1962;172;94.3;95600;41 Avenue Millies Lacroix    ;EAUBONNE            ;107.680.821;7067
Laurent     ;Byron     ;male  ;43;3/24/1981;170;110.1;76600;8 rue Michel Ange            ;LE HAVRE            ;250.085.700;7068
Charpentier ;Nouel     ;male  ;21;7/30/2002;181;56.1;94220;78 place Maurice-Charretier  ;CHARENTON-LE-PONT   ;161.088.722;7069
Deschamps   ;Methena   ;female;78;10/19/1945;165;77.8;94240;78 rue du Paillle en queue   ;L'HAŸ-LES-ROSES     ;113.857.689;7070
Fongemie    ;Ranger    ;male  ;39;9/19/1984;188;78.3;13700;41 Rue de la Pompe           ;MARIGNANE           ;464.892.919;7071
Tougas      ;Desire    ;male  ;59;3/19/1965;178;64.5;95160;41 Avenue des Pr'es          ;MONTMORENCY         ;171.004.365;7072
Caouette    ;Saville   ;male  ;27;6/18/1996;186;92.4;26000;9 avenue de Provence         ;VALENCE             ;446.030.654;7073
Masson      ;Christien ;male  ;83;6/4/1940;171;64.4;51200;61 Rue du Palais             ;ÉPERNAY             ;359.207.255;7074
Dupont      ;Guerin    ;male  ;38;6/23/1985;173;85.3;93100;19 rue de la Mare aux Carats ;MONTREUIL           ;121.478.414;7075
Caya        ;Marc      ;male  ;85;4/29/1939;179;72.4;13008;34 cours Franklin Roosevelt  ;MARSEILLE           ;431.282.558;7076
Echeverri   ;Bellamy   ;male  ;69;8/22/1954;183;66.2;97150;60 rue des Dunes             ;SAINT-MARTIN        ;509.671.166;7077
Lépicier    ;Marine    ;female;59;6/23/1964;170;55.3;44300;65 rue de Raymond Poincaré   ;NANTES              ;209.754.340;7078
Voisine     ;Lowell    ;male  ;76;3/21/1948;163;86.8;74200;28 rue du Fossé des Tanneurs ;THONON-LES-BAINS    ;428.041.507;7079
Cinq-Mars   ;Barry     ;male  ;49;11/25/1974;167;97;94130;68 boulevard de Prague       ;NOGENT-SUR-MARNE    ;103.756.675;7080
Boulé       ;Georges   ;male  ;28;2/5/1996;183;111.5;83140;62 avenue Jules Ferry        ;SIX-FOURS-LES-PLAGES;402.785.944;7081
Lavoie      ;Pascal    ;male  ;58;1/29/1966;186;113;97600;65 Rue de la Pompe           ;MAMOUDZOU           ;217.159.894;7082
Drouin      ;Édouard   ;male  ;54;8/9/1969;185;101.1;76130;14 rue des Coudriers         ;MONT-SAINT-AIGNAN   ;268.700.914;7083
Courcelle   ;Fauna     ;female;31;3/7/1993;161;78;16100;15 Place de la Gare          ;COGNAC              ;512.760.140;7084
Pouliotte   ;Saber     ;male  ;33;7/24/1990;172;106.5;3100;59 Avenue des Pr'es          ;MONTLUÇON           ;416.925.713;7085
Courtemanche;Leal      ;male  ;83;8/27/1940;162;98;6700;40 avenue du Marechal Juin   ;SAINT-LAURENT-DU-VAR;456.400.699;7086
Guimond     ;Claude    ;male  ;50;2/16/1974;172;103;62200;58 rue Petite Fusterie       ;BOULOGNE-SUR-MER    ;348.278.372;7087
Doucet      ;Vincent   ;male  ;61;6/26/1962;182;94.3;57600;70 Boulevard de Normandie    ;FORBACH             ;350.371.889;7088
Robitaille  ;Marjolaine;female;33;12/8/1990;171;99.2;33600;70 rue Clement Marot         ;PESSAC              ;558.260.280;7089
Desruisseaux;Namo      ;male  ;72;2/15/1952;183;105.6;93240;76 avenue Jules Ferry        ;STAINS              ;151.966.421;7090
Sacré       ;Channing  ;male  ;38;1/25/1986;184;104.3;97160;51 rue Goya                  ;LE MOULE            ;522.149.782;7091
Ferland     ;Mayhew    ;male  ;51;11/10/1972;177;67.3;54000;67 place Stanislas           ;NANCY               ;338.416.774;7092
Duclos      ;Arnou     ;male  ;56;8/17/1967;170;69.3;97110;56 rue de la Boétie          ;POINTE-À-PITRE      ;517.513.956;7093
Beaulé      ;Hélène    ;female;39;5/23/1984;171;67.5;35700;59 rue Lenotre               ;RENNES              ;285.850.058;7094
Jodion      ;Gallia    ;female;37;2/21/1987;160;104.4;91120;42 Square de la Couronne     ;PALAISEAU           ;163.481.772;7095
Boulé       ;Ignace    ;male  ;55;5/19/1968;183;105.8;3100;94 Avenue des Pr'es          ;MONTLUÇON           ;415.165.065;7096
Rousseau    ;Bruce     ;male  ;38;10/27/1985;179;96.2;67200;96 rue Descartes             ;STRASBOURG          ;370.578.482;7097
Langlois    ;Hugh      ;male  ;59;3/13/1965;172;109.9;92230;10 rue Saint Germain         ;GENNEVILLIERS       ;148.108.039;7098
Asselin     ;Harriette ;female;49;6/8/1974;171;68.6;93390;56 Rue de Strasbourg         ;CLICHY-SOUS-BOIS    ;118.889.051;7099
Majory      ;Verrill   ;male  ;47;6/5/1976;172;99;75002;22 Square de la Couronne     ;PARIS               ;151.126.509;7100
Tachel      ;Camille   ;female;28;11/9/1995;174;72.6;27200;81 Rue Frédéric Chopin       ;VERNON              ;273.069.802;7101
Gervais     ;Anouk     ;female;68;4/21/1956;162;83;38600;90 Boulevard de Normandie    ;FONTAINE            ;467.045.388;7102
Fontaine    ;Senior    ;male  ;23;7/29/2000;168;101;19100;37 rue Grande Fusterie       ;BRIVE-LA-GAILLARDE  ;577.962.277;7103
Petit       ;Caresse   ;female;59;3/6/1965;164;74.6;75018;66 Faubourg Saint Honoré     ;PARIS               ;139.560.965;7104
Vadeboncoeur;Fusberta  ;female;52;8/28/1971;172;74.6;95190;34 rue Jean-Monnet           ;GOUSSAINVILLE       ;162.018.594;7105
Busson      ;Jolie     ;female;84;12/15/1939;150;63.9;92230;81 rue Saint Germain         ;GENNEVILLIERS       ;171.421.006;7106
Collin      ;Bernadette;female;58;12/27/1965;171;59.5;69007;21 rue Banaudon              ;LYON                ;442.715.177;7107
Daigneault  ;Odo       ;male  ;40;3/8/1984;184;104.8;93190;37 rue Léon Dierx            ;LIVRY-GARGAN        ;166.121.757;7108
Riquier     ;Laurene   ;female;25;5/18/1998;160;83.2;33000;3 avenue de l'Amandier       ;BORDEAUX            ;507.056.218;7109
Cyr         ;Orlene    ;female;35;3/22/1989;166;50.9;75018;71 Faubourg Saint Honoré     ;PARIS               ;125.695.866;7110
Cuillerier  ;Prunella  ;female;72;5/10/1952;163;95.4;67300;67 rue du Président Roosevelt;SCHILTIGHEIM        ;381.186.072;7111
Durand      ;Albracca  ;female;79;10/21/1944;164;91;32000;77 rue Sadi Carnot           ;AUCH                ;560.772.821;7112
Dubeau      ;Blanche   ;female;50;9/27/1973;158;58;54100;24 place Stanislas           ;NANCY               ;368.209.487;7113
Crête       ;Joanna    ;female;37;4/6/1987;154;99.2;43000;60 rue Adolphe Wurtz         ;LE PUY-EN-VELAY     ;440.563.688;7114
Foucault    ;Eliot     ;male  ;59;10/30/1964;177;64;91220;90 rue Grande Fusterie       ;BRÉTIGNY-SUR-ORGE   ;152.955.433;7115
Marquis     ;Faustin   ;male  ;45;7/18/1978;170;77.1;94400;15 Rue Bonnet                ;VITRY-SUR-SEINE     ;141.950.653;7116
Croquetaigne;Voleta    ;female;45;3/4/1979;162;63.6;34070;98 rue de la Mare aux Carats ;MONTPELLIER         ;486.388.775;7117
Dupont      ;Royden    ;male  ;22;9/28/2001;189;104.2;40100;75 Cours Marechal-Joffre     ;DAX                 ;560.286.194;7118
Boisvert    ;Thérèse   ;female;31;8/19/1992;161;88.3;33800;25 cours Jean Jaures         ;BORDEAUX            ;543.920.044;7119
Huot        ;Burkett   ;male  ;64;11/3/1959;173;97.7;77350;96 rue Goya                  ;LE MÉE-SUR-SEINE    ;192.413.972;7120
Plouffe     ;Jay       ;male  ;32;8/26/1991;171;74.9;94130;55 boulevard de Prague       ;NOGENT-SUR-MARNE    ;140.592.418;7121
Du Trieux   ;Malagigi  ;male  ;85;10/31/1938;182;98.2;33700;13 rue Reine Elisabeth       ;MÉRIGNAC            ;500.354.657;7122
Gauthier    ;Lance     ;male  ;25;4/14/1999;180;80.7;94200;96 route de Lyon             ;IVRY-SUR-SEINE      ;154.965.538;7123
Cotuand     ;Natalie   ;female;73;9/8/1950;152;77;13400;42 rue de Lille              ;AUBAGNE             ;498.716.412;7124
